timestamp,open,high,low,close,volume
2026-04-21,155.0000,156.0700,154.1500,154.6900,12657267
2026-04-20,154.3000,154.7500,153.0350,154.5600,8131598
2026-04-17,154.0600,154.8050,153.5100,154.3500,10630441
2026-04-16,150.9900,152.1798,149.7450,152.0200,11778014
2026-04-15,148.2700,150.3700,147.9600,150.3000,10622480
2026-04-14,146.9000,147.9400,146.0800,147.9400,10183303
2026-04-13,142.3300,145.6700,142.1307,145.6100,10407699
2026-04-10,142.5000,143.5600,141.9201,142.6200,9310140
2026-04-09,141.7600,142.1850,140.3500,142.0700,8235144
2026-04-08,143.1300,143.5600,140.7350,141.6900,13358980
2026-04-07,136.1700,137.4900,134.1100,137.4300,8585455
2026-04-06,136.4800,137.2500,135.7100,136.7800,10147634
2026-04-02,131.9050,136.0400,131.3546,135.9900,12266188
2026-04-01,134.1150,136.0450,133.7600,134.9100,17050137
2026-03-31,129.1500,133.2150,128.9800,132.9000,19405309
2026-03-30,131.2700,131.5500,126.6800,127.5000,18830030
2026-03-27,131.5300,132.0450,129.5750,129.9200,15895156
2026-03-26,135.1800,135.5200,132.4200,132.5000,15434571
2026-03-25,137.2900,137.9950,136.2800,136.7600,13872406
2026-03-24,136.0500,136.9200,134.8700,136.1500,16843862
